miRNA,mRNA,PCC.cor,p_value,adjusted_p_value,score,energy,query_start_end,subject_start_end,total_bp_shared,query_similar,subject_similar,moduleColor,hpf_1,hpf_4,hpf_9,hpf_14,hpf_22,hpf_28,hpf_48,hpf_72,hpf_1.1,hpf_4.1,hpf_9.1,hpf_14.1,hpf_22.1,hpf_28.1,hpf_48.1,hpf_72.1,category,timepoint,count,mean,sd,se,mirna_zscore,mrna_mean_zscore,mrna_sd_zscore,mrna_se_zscore
Montipora_capitata_HIv3___Scaffold_11_817971,Montipora_capitata_HIv3___RNAseq.g12897.t1,0.8763583409,0.004298003,0.07300199219,161,-27.66,2 14,589 609,12,91.67%,100.00%,lightgreen,-0.2403117546,0.2603041341,0.05115037614,0.5820556434,0.06094441712,0.06338068823,-0.2735781003,-0.4659197553,0.2008424545,0.1647574678,0.7883658624,0.0007402989957,0.7490290536,0.7393349742,0.1435075701,0.00946146923,Maternal,22_hpf,25521.69,9.484673332,0.4383026907,0.2191513453,0.08430417715,0.6989651252,0.3480722899,0.3480722899
Montipora_capitata_HIv3___Scaffold_11_817971,Montipora_capitata_HIv3___RNAseq.g12897.t1,0.8763583409,0.004298003,0.07300199219,161,-27.66,2 14,589 609,12,91.67%,100.00%,lightgreen,-0.2403117546,0.2603041341,0.05115037614,0.5820556434,0.06094441712,0.06338068823,-0.2735781003,-0.4659197553,0.2008424545,0.1647574678,0.7883658624,0.0007402989957,0.7490290536,0.7393349742,0.1435075701,0.00946146923,Maternal,28_hpf,18163.18,9.506035834,0.03664557421,0.0183227871,-0.07662300112,0.7098096781,-1.136554015,-1.136554015
Montipora_capitata_HIv3___Scaffold_11_817971,Montipora_capitata_HIv3___RNAseq.g12897.t1,0.8763583409,0.004298003,0.07300199219,161,-27.66,2 14,589 609,12,91.67%,100.00%,lightgreen,-0.2403117546,0.2603041341,0.05115037614,0.5820556434,0.06094441712,0.06338068823,-0.2735781003,-0.4659197553,0.2008424545,0.1647574678,0.7883658624,0.0007402989957,0.7490290536,0.7393349742,0.1435075701,0.00946146923,Maternal,48_hpf,3455.61,9.155710924,0.3201689652,0.1600844826,-0.3982706906,0.531969229,-0.08857984263,-0.08857984263
Montipora_capitata_HIv3___Scaffold_11_817971,Montipora_capitata_HIv3___RNAseq.g12897.t1,0.8763583409,0.004298003,0.07300199219,161,-27.66,2 14,589 609,12,91.67%,100.00%,lightgreen,-0.2403117546,0.2603041341,0.05115037614,0.5820556434,0.06094441712,0.06338068823,-0.2735781003,-0.4659197553,0.2008424545,0.1647574678,0.7883658624,0.0007402989957,0.7490290536,0.7393349742,0.1435075701,0.00946146923,Maternal,72_hpf,1284.52,8.960103762,0.1283223638,0.0641611819,-0.4457514153,0.432670365,-0.7976934106,-0.7976934106
Montipora_capitata_HIv3___Scaffold_151_1064446,Montipora_capitata_HIv3___RNAseq.g12897.t1,0.8763583409,0.004298003,0.07300199219,158,-21.19,2 20,451 472,19,73.68%,78.95%,lightgreen,-0.2403117546,0.2603041341,0.05115037614,0.5820556434,0.06094441712,0.06338068823,-0.2735781003,-0.4659197553,0.2008424545,0.1647574678,0.7883658624,0.0007402989957,0.7490290536,0.7393349742,0.1435075701,0.00946146923,Maternal,1_hpf,6988.93,9.195894295,0.07005968841,0.03502984421,-0.3209986318,0.5523680887,-1.013046997,-1.013046997
Montipora_capitata_HIv3___Scaffold_151_1064446,Montipora_capitata_HIv3___RNAseq.g12897.t1,0.8763583409,0.004298003,0.07300199219,158,-21.19,2 20,451 472,19,73.68%,78.95%,lightgreen,-0.2403117546,0.2603041341,0.05115037614,0.5820556434,0.06094441712,0.06338068823,-0.2735781003,-0.4659197553,0.2008424545,0.1647574678,0.7883658624,0.0007402989957,0.7490290536,0.7393349742,0.1435075701,0.00946146923,Maternal,4_hpf,11076.5,9.589613665,0.4645056556,0.2322528278,-0.2316053842,0.7522374889,0.4449250766,0.4449250766
Montipora_capitata_HIv3___Scaffold_151_1064446,Montipora_capitata_HIv3___RNAseq.g12897.t1,0.8763583409,0.004298003,0.07300199219,158,-21.19,2 20,451 472,19,73.68%,78.95%,lightgreen,-0.2403117546,0.2603041341,0.05115037614,0.5820556434,0.06094441712,0.06338068823,-0.2735781003,-0.4659197553,0.2008424545,0.1647574678,0.7883658624,0.0007402989957,0.7490290536,0.7393349742,0.1435075701,0.00946146923,Maternal,9_hpf,30199.71,9.48401663,0.1278132577,0.06390662886,0.1866102905,0.6986317542,-0.7995751955,-0.7995751955
Montipora_capitata_HIv3___Scaffold_151_1064446,Montipora_capitata_HIv3___RNAseq.g12897.t1,0.8763583409,0.004298003,0.07300199219,158,-21.19,2 20,451 472,19,73.68%,78.95%,lightgreen,-0.2403117546,0.2603041341,0.05115037614,0.5820556434,0.06094441712,0.06338068823,-0.2735781003,-0.4659197553,0.2008424545,0.1647574678,0.7883658624,0.0007402989957,0.7490290536,0.7393349742,0.1435075701,0.00946146923,Maternal,14_hpf,42604.36,9.981248753,0.05954858782,0.02977429391,0.4578941948,0.9510488151,-1.051898684,-1.051898684
Montipora_capitata_HIv3___Scaffold_151_1064446,Montipora_capitata_HIv3___RNAseq.g12897.t1,0.8763583409,0.004298003,0.07300199219,158,-21.19,2 20,451 472,19,73.68%,78.95%,lightgreen,-0.2403117546,0.2603041341,0.05115037614,0.5820556434,0.06094441712,0.06338068823,-0.2735781003,-0.4659197553,0.2008424545,0.1647574678,0.7883658624,0.0007402989957,0.7490290536,0.7393349742,0.1435075701,0.00946146923,Maternal,22_hpf,25521.69,9.484673332,0.4383026907,0.2191513453,0.08430417715,0.6989651252,0.3480722899,0.3480722899
Montipora_capitata_HIv3___Scaffold_151_1064446,Montipora_capitata_HIv3___RNAseq.g12897.t1,0.8763583409,0.004298003,0.07300199219,158,-21.19,2 20,451 472,19,73.68%,78.95%,lightgreen,-0.2403117546,0.2603041341,0.05115037614,0.5820556434,0.06094441712,0.06338068823,-0.2735781003,-0.4659197553,0.2008424545,0.1647574678,0.7883658624,0.0007402989957,0.7490290536,0.7393349742,0.1435075701,0.00946146923,Maternal,28_hpf,18163.18,9.506035834,0.03664557421,0.0183227871,-0.07662300112,0.7098096781,-1.136554015,-1.136554015
Montipora_capitata_HIv3___Scaffold_151_1064446,Montipora_capitata_HIv3___RNAseq.g12897.t1,0.8763583409,0.004298003,0.07300199219,158,-21.19,2 20,451 472,19,73.68%,78.95%,lightgreen,-0.2403117546,0.2603041341,0.05115037614,0.5820556434,0.06094441712,0.06338068823,-0.2735781003,-0.4659197553,0.2008424545,0.1647574678,0.7883658624,0.0007402989957,0.7490290536,0.7393349742,0.1435075701,0.00946146923,Maternal,48_hpf,3455.61,9.155710924,0.3201689652,0.1600844826,-0.3982706906,0.531969229,-0.08857984263,-0.08857984263
Montipora_capitata_HIv3___Scaffold_151_1064446,Montipora_capitata_HIv3___RNAseq.g12897.t1,0.8763583409,0.004298003,0.07300199219,158,-21.19,2 20,451 472,19,73.68%,78.95%,lightgreen,-0.2403117546,0.2603041341,0.05115037614,0.5820556434,0.06094441712,0.06338068823,-0.2735781003,-0.4659197553,0.2008424545,0.1647574678,0.7883658624,0.0007402989957,0.7490290536,0.7393349742,0.1435075701,0.00946146923,Maternal,72_hpf,1284.52,8.960103762,0.1283223638,0.0641611819,-0.4457514153,0.432670365,-0.7976934106,-0.7976934106
Montipora_capitata_HIv3___Scaffold_151_1064446,Montipora_capitata_HIv3___RNAseq.g12897.t1,0.8763583409,0.004298003,0.07300199219,161,-27.66,2 14,589 609,12,91.67%,100.00%,lightgreen,-0.2403117546,0.2603041341,0.05115037614,0.5820556434,0.06094441712,0.06338068823,-0.2735781003,-0.4659197553,0.2008424545,0.1647574678,0.7883658624,0.0007402989957,0.7490290536,0.7393349742,0.1435075701,0.00946146923,Maternal,1_hpf,6988.93,9.195894295,0.07005968841,0.03502984421,-0.3209986318,0.5523680887,-1.013046997,-1.013046997
Montipora_capitata_HIv3___Scaffold_151_1064446,Montipora_capitata_HIv3___RNAseq.g12897.t1,0.8763583409,0.004298003,0.07300199219,161,-27.66,2 14,589 609,12,91.67%,100.00%,lightgreen,-0.2403117546,0.2603041341,0.05115037614,0.5820556434,0.06094441712,0.06338068823,-0.2735781003,-0.4659197553,0.2008424545,0.1647574678,0.7883658624,0.0007402989957,0.7490290536,0.7393349742,0.1435075701,0.00946146923,Maternal,4_hpf,11076.5,9.589613665,0.4645056556,0.2322528278,-0.2316053842,0.7522374889,0.4449250766,0.4449250766
Montipora_capitata_HIv3___Scaffold_151_1064446,Montipora_capitata_HIv3___RNAseq.g12897.t1,0.8763583409,0.004298003,0.07300199219,161,-27.66,2 14,589 609,12,91.67%,100.00%,lightgreen,-0.2403117546,0.2603041341,0.05115037614,0.5820556434,0.06094441712,0.06338068823,-0.2735781003,-0.4659197553,0.2008424545,0.1647574678,0.7883658624,0.0007402989957,0.7490290536,0.7393349742,0.1435075701,0.00946146923,Maternal,9_hpf,30199.71,9.48401663,0.1278132577,0.06390662886,0.1866102905,0.6986317542,-0.7995751955,-0.7995751955
Montipora_capitata_HIv3___Scaffold_151_1064446,Montipora_capitata_HIv3___RNAseq.g12897.t1,0.8763583409,0.004298003,0.07300199219,161,-27.66,2 14,589 609,12,91.67%,100.00%,lightgreen,-0.2403117546,0.2603041341,0.05115037614,0.5820556434,0.06094441712,0.06338068823,-0.2735781003,-0.4659197553,0.2008424545,0.1647574678,0.7883658624,0.0007402989957,0.7490290536,0.7393349742,0.1435075701,0.00946146923,Maternal,14_hpf,42604.36,9.981248753,0.05954858782,0.02977429391,0.4578941948,0.9510488151,-1.051898684,-1.051898684
Montipora_capitata_HIv3___Scaffold_151_1064446,Montipora_capitata_HIv3___RNAseq.g12897.t1,0.8763583409,0.004298003,0.07300199219,161,-27.66,2 14,589 609,12,91.67%,100.00%,lightgreen,-0.2403117546,0.2603041341,0.05115037614,0.5820556434,0.06094441712,0.06338068823,-0.2735781003,-0.4659197553,0.2008424545,0.1647574678,0.7883658624,0.0007402989957,0.7490290536,0.7393349742,0.1435075701,0.00946146923,Maternal,22_hpf,25521.69,9.484673332,0.4383026907,0.2191513453,0.08430417715,0.6989651252,0.3480722899,0.3480722899
Montipora_capitata_HIv3___Scaffold_151_1064446,Montipora_capitata_HIv3___RNAseq.g12897.t1,0.8763583409,0.004298003,0.07300199219,161,-27.66,2 14,589 609,12,91.67%,100.00%,lightgreen,-0.2403117546,0.2603041341,0.05115037614,0.5820556434,0.06094441712,0.06338068823,-0.2735781003,-0.4659197553,0.2008424545,0.1647574678,0.7883658624,0.0007402989957,0.7490290536,0.7393349742,0.1435075701,0.00946146923,Maternal,28_hpf,18163.18,9.506035834,0.03664557421,0.0183227871,-0.07662300112,0.7098096781,-1.136554015,-1.136554015
Montipora_capitata_HIv3___Scaffold_151_1064446,Montipora_capitata_HIv3___RNAseq.g12897.t1,0.8763583409,0.004298003,0.07300199219,161,-27.66,2 14,589 609,12,91.67%,100.00%,lightgreen,-0.2403117546,0.2603041341,0.05115037614,0.5820556434,0.06094441712,0.06338068823,-0.2735781003,-0.4659197553,0.2008424545,0.1647574678,0.7883658624,0.0007402989957,0.7490290536,0.7393349742,0.1435075701,0.00946146923,Maternal,48_hpf,3455.61,9.155710924,0.3201689652,0.1600844826,-0.3982706906,0.531969229,-0.08857984263,-0.08857984263
Montipora_capitata_HIv3___Scaffold_151_1064446,Montipora_capitata_HIv3___RNAseq.g12897.t1,0.8763583409,0.004298003,0.07300199219,161,-27.66,2 14,589 609,12,91.67%,100.00%,lightgreen,-0.2403117546,0.2603041341,0.05115037614,0.5820556434,0.06094441712,0.06338068823,-0.2735781003,-0.4659197553,0.2008424545,0.1647574678,0.7883658624,0.0007402989957,0.7490290536,0.7393349742,0.1435075701,0.00946146923,Maternal,72_hpf,1284.52,8.960103762,0.1283223638,0.0641611819,-0.4457514153,0.432670365,-0.7976934106,-0.7976934106
Montipora_capitata_HIv3___Scaffold_2_63883,Montipora_capitata_HIv3___RNAseq.g14098.t1,-0.7102843052,0.04834916463,0.1969462063,148,-20.22,2 23,329 357,26,57.69%,73.08%,yellow,0.2220230379,0.5030902857,0.6087116654,-0.06683186785,-0.3559618946,-0.2191905319,-0.3011678525,-0.3573210394,0.2383242278,0.004600832399,0.0003578956673,0.7256695781,0.05353137518,0.2445205673,0.1058190494,0.05256120819,Maternal,1_hpf,0,9.029666322,0.06718966657,0.03359483329,-0.473843268,0.467983403,-1.023655324,-1.023655324
Montipora_capitata_HIv3___Scaffold_2_63883,Montipora_capitata_HIv3___RNAseq.g14098.t1,-0.7102843052,0.04834916463,0.1969462063,148,-20.22,2 23,329 357,26,57.69%,73.08%,yellow,0.2220230379,0.5030902857,0.6087116654,-0.06683186785,-0.3559618946,-0.2191905319,-0.3011678525,-0.3573210394,0.2383242278,0.004600832399,0.0003578956673,0.7256695781,0.05353137518,0.2445205673,0.1058190494,0.05256120819,Maternal,4_hpf,0,9.322341687,0.6779861467,0.3389930734,-0.473843268,0.6165583885,1.234002974,1.234002974
Montipora_capitata_HIv3___Scaffold_2_63883,Montipora_capitata_HIv3___RNAseq.g14098.t1,-0.7102843052,0.04834916463,0.1969462063,148,-20.22,2 23,329 357,26,57.69%,73.08%,yellow,0.2220230379,0.5030902857,0.6087116654,-0.06683186785,-0.3559618946,-0.2191905319,-0.3011678525,-0.3573210394,0.2383242278,0.004600832399,0.0003578956673,0.7256695781,0.05353137518,0.2445205673,0.1058190494,0.05256120819,Maternal,9_hpf,0,9.659277082,0.08167264284,0.04083632142,-0.473843268,0.7876017262,-0.9701225798,-0.9701225798
Montipora_capitata_HIv3___Scaffold_2_63883,Montipora_capitata_HIv3___RNAseq.g14098.t1,-0.7102843052,0.04834916463,0.1969462063,148,-20.22,2 23,329 357,26,57.69%,73.08%,yellow,0.2220230379,0.5030902857,0.6087116654,-0.06683186785,-0.3559618946,-0.2191905319,-0.3011678525,-0.3573210394,0.2383242278,0.004600832399,0.0003578956673,0.7256695781,0.05353137518,0.2445205673,0.1058190494,0.05256120819,Maternal,14_hpf,1546.13,8.511684636,0.1284924194,0.0642462097,-0.4400301267,0.2050329446,-0.7970648422,-0.7970648422
Montipora_capitata_HIv3___Scaffold_2_63883,Montipora_capitata_HIv3___RNAseq.g14098.t1,-0.7102843052,0.04834916463,0.1969462063,148,-20.22,2 23,329 357,26,57.69%,73.08%,yellow,0.2220230379,0.5030902857,0.6087116654,-0.06683186785,-0.3559618946,-0.2191905319,-0.3011678525,-0.3573210394,0.2383242278,0.004600832399,0.0003578956673,0.7256695781,0.05353137518,0.2445205673,0.1058190494,0.05256120819,Maternal,22_hpf,1351.15,7.910958862,0.3885368692,0.1942684346,-0.4442942483,-0.09992207979,0.1641252252,0.1641252252
Montipora_capitata_HIv3___Scaffold_2_63883,Montipora_capitata_HIv3___RNAseq.g14098.t1,-0.7102843052,0.04834916463,0.1969462063,148,-20.22,2 23,329 357,26,57.69%,73.08%,yellow,0.2220230379,0.5030902857,0.6087116654,-0.06683186785,-0.3559618946,-0.2191905319,-0.3011678525,-0.3573210394,0.2383242278,0.004600832399,0.0003578956673,0.7256695781,0.05353137518,0.2445205673,0.1058190494,0.05256120819,Maternal,28_hpf,878.86,8.255725139,0.2563833241,0.128191662,-0.4546230101,0.07509656086,-0.3243477072,-0.3243477072
Montipora_capitata_HIv3___Scaffold_2_63883,Montipora_capitata_HIv3___RNAseq.g14098.t1,-0.7102843052,0.04834916463,0.1969462063,148,-20.22,2 23,329 357,26,57.69%,73.08%,yellow,0.2220230379,0.5030902857,0.6087116654,-0.06683186785,-0.3559618946,-0.2191905319,-0.3011678525,-0.3573210394,0.2383242278,0.004600832399,0.0003578956673,0.7256695781,0.05353137518,0.2445205673,0.1058190494,0.05256120819,Maternal,48_hpf,2259.44,8.033300159,0.2421370098,0.1210685049,-0.42443037,-0.0378162155,-0.3770056885,-0.3770056885
Montipora_capitata_HIv3___Scaffold_2_63883,Montipora_capitata_HIv3___RNAseq.g14098.t1,-0.7102843052,0.04834916463,0.1969462063,148,-20.22,2 23,329 357,26,57.69%,73.08%,yellow,0.2220230379,0.5030902857,0.6087116654,-0.06683186785,-0.3559618946,-0.2191905319,-0.3011678525,-0.3573210394,0.2383242278,0.004600832399,0.0003578956673,0.7256695781,0.05353137518,0.2445205673,0.1058190494,0.05256120819,Maternal,72_hpf,5459.22,7.914113356,0.1616090683,0.08080453414,-0.3544526753,-0.09832071856,-0.6746573307,-0.6746573307
Montipora_capitata_HIv3___Scaffold_2_63883,Montipora_capitata_HIv3___RNAseq.g14098.t1,-0.7102843052,0.04834916463,0.1969462063,157,-28.34,2 16,427 449,14,85.71%,92.86%,yellow,0.2220230379,0.5030902857,0.6087116654,-0.06683186785,-0.3559618946,-0.2191905319,-0.3011678525,-0.3573210394,0.2383242278,0.004600832399,0.0003578956673,0.7256695781,0.05353137518,0.2445205673,0.1058190494,0.05256120819,Maternal,1_hpf,0,9.029666322,0.06718966657,0.03359483329,-0.473843268,0.467983403,-1.023655324,-1.023655324
Montipora_capitata_HIv3___Scaffold_2_63883,Montipora_capitata_HIv3___RNAseq.g14098.t1,-0.7102843052,0.04834916463,0.1969462063,157,-28.34,2 16,427 449,14,85.71%,92.86%,yellow,0.2220230379,0.5030902857,0.6087116654,-0.06683186785,-0.3559618946,-0.2191905319,-0.3011678525,-0.3573210394,0.2383242278,0.004600832399,0.0003578956673,0.7256695781,0.05353137518,0.2445205673,0.1058190494,0.05256120819,Maternal,4_hpf,0,9.322341687,0.6779861467,0.3389930734,-0.473843268,0.6165583885,1.234002974,1.234002974
Montipora_capitata_HIv3___Scaffold_2_63883,Montipora_capitata_HIv3___RNAseq.g14098.t1,-0.7102843052,0.04834916463,0.1969462063,157,-28.34,2 16,427 449,14,85.71%,92.86%,yellow,0.2220230379,0.5030902857,0.6087116654,-0.06683186785,-0.3559618946,-0.2191905319,-0.3011678525,-0.3573210394,0.2383242278,0.004600832399,0.0003578956673,0.7256695781,0.05353137518,0.2445205673,0.1058190494,0.05256120819,Maternal,9_hpf,0,9.659277082,0.08167264284,0.04083632142,-0.473843268,0.7876017262,-0.9701225798,-0.9701225798
Montipora_capitata_HIv3___Scaffold_2_63883,Montipora_capitata_HIv3___RNAseq.g14098.t1,-0.7102843052,0.04834916463,0.1969462063,157,-28.34,2 16,427 449,14,85.71%,92.86%,yellow,0.2220230379,0.5030902857,0.6087116654,-0.06683186785,-0.3559618946,-0.2191905319,-0.3011678525,-0.3573210394,0.2383242278,0.004600832399,0.0003578956673,0.7256695781,0.05353137518,0.2445205673,0.1058190494,0.05256120819,Maternal,14_hpf,1546.13,8.511684636,0.1284924194,0.0642462097,-0.4400301267,0.2050329446,-0.7970648422,-0.7970648422
Montipora_capitata_HIv3___Scaffold_2_63883,Montipora_capitata_HIv3___RNAseq.g14098.t1,-0.7102843052,0.04834916463,0.1969462063,157,-28.34,2 16,427 449,14,85.71%,92.86%,yellow,0.2220230379,0.5030902857,0.6087116654,-0.06683186785,-0.3559618946,-0.2191905319,-0.3011678525,-0.3573210394,0.2383242278,0.004600832399,0.0003578956673,0.7256695781,0.05353137518,0.2445205673,0.1058190494,0.05256120819,Maternal,22_hpf,1351.15,7.910958862,0.3885368692,0.1942684346,-0.4442942483,-0.09992207979,0.1641252252,0.1641252252
Montipora_capitata_HIv3___Scaffold_2_63883,Montipora_capitata_HIv3___RNAseq.g14098.t1,-0.7102843052,0.04834916463,0.1969462063,157,-28.34,2 16,427 449,14,85.71%,92.86%,yellow,0.2220230379,0.5030902857,0.6087116654,-0.06683186785,-0.3559618946,-0.2191905319,-0.3011678525,-0.3573210394,0.2383242278,0.004600832399,0.0003578956673,0.7256695781,0.05353137518,0.2445205673,0.1058190494,0.05256120819,Maternal,28_hpf,878.86,8.255725139,0.2563833241,0.128191662,-0.4546230101,0.07509656086,-0.3243477072,-0.3243477072
Montipora_capitata_HIv3___Scaffold_2_63883,Montipora_capitata_HIv3___RNAseq.g14098.t1,-0.7102843052,0.04834916463,0.1969462063,157,-28.34,2 16,427 449,14,85.71%,92.86%,yellow,0.2220230379,0.5030902857,0.6087116654,-0.06683186785,-0.3559618946,-0.2191905319,-0.3011678525,-0.3573210394,0.2383242278,0.004600832399,0.0003578956673,0.7256695781,0.05353137518,0.2445205673,0.1058190494,0.05256120819,Maternal,48_hpf,2259.44,8.033300159,0.2421370098,0.1210685049,-0.42443037,-0.0378162155,-0.3770056885,-0.3770056885
Montipora_capitata_HIv3___Scaffold_2_63883,Montipora_capitata_HIv3___RNAseq.g14098.t1,-0.7102843052,0.04834916463,0.1969462063,157,-28.34,2 16,427 449,14,85.71%,92.86%,yellow,0.2220230379,0.5030902857,0.6087116654,-0.06683186785,-0.3559618946,-0.2191905319,-0.3011678525,-0.3573210394,0.2383242278,0.004600832399,0.0003578956673,0.7256695781,0.05353137518,0.2445205673,0.1058190494,0.05256120819,Maternal,72_hpf,5459.22,7.914113356,0.1616090683,0.08080453414,-0.3544526753,-0.09832071856,-0.6746573307,-0.6746573307
Montipora_capitata_HIv3___Scaffold_8_503090,Montipora_capitata_HIv3___TS.g15787.t1,-0.8103707164,0.01471477172,0.1161558973,151,-21.87,2 21,89 115,22,68.18%,68.18%,yellow,0.2949058157,0.4699525762,0.2022198411,-0.09699785677,-0.1610113157,-0.2742087761,-0.1312742133,-0.2805906,0.1136389717,0.008782219996,0.2838726343,0.6101149453,0.3953316846,0.1425499712,0.4892716058,0.1331195256,Maternal,1_hpf,0,6.474489599,0.2447706096,0.1223853048,-0.473843268,-0.8291375355,-0.3672712375,-0.3672712375
Montipora_capitata_HIv3___Scaffold_8_503090,Montipora_capitata_HIv3___TS.g15787.t1,-0.8103707164,0.01471477172,0.1161558973,151,-21.87,2 21,89 115,22,68.18%,68.18%,yellow,0.2949058157,0.4699525762,0.2022198411,-0.09699785677,-0.1610113157,-0.2742087761,-0.1312742133,-0.2805906,0.1136389717,0.008782219996,0.2838726343,0.6101149453,0.3953316846,0.1425499712,0.4892716058,0.1331195256,Maternal,4_hpf,692.28,6.550536753,0.5307340181,0.2653670091,-0.4587034276,-0.7905326302,0.6897218575,0.6897218575
Montipora_capitata_HIv3___Scaffold_8_503090,Montipora_capitata_HIv3___TS.g15787.t1,-0.8103707164,0.01471477172,0.1161558973,151,-21.87,2 21,89 115,22,68.18%,68.18%,yellow,0.2949058157,0.4699525762,0.2022198411,-0.09699785677,-0.1610113157,-0.2742087761,-0.1312742133,-0.2805906,0.1136389717,0.008782219996,0.2838726343,0.6101149453,0.3953316846,0.1425499712,0.4892716058,0.1331195256,Maternal,9_hpf,243.55,6.357100565,0.5185785573,0.2592892787,-0.4685169432,-0.8887294112,0.6447921996,0.6447921996
Montipora_capitata_HIv3___Scaffold_8_503090,Montipora_capitata_HIv3___TS.g15787.t1,-0.8103707164,0.01471477172,0.1161558973,151,-21.87,2 21,89 115,22,68.18%,68.18%,yellow,0.2949058157,0.4699525762,0.2022198411,-0.09699785677,-0.1610113157,-0.2742087761,-0.1312742133,-0.2805906,0.1136389717,0.008782219996,0.2838726343,0.6101149453,0.3953316846,0.1425499712,0.4892716058,0.1331195256,Maternal,14_hpf,1717.92,6.030898129,0.1949439772,0.09747198859,-0.4362731596,-1.054324224,-0.551443075,-0.551443075
Montipora_capitata_HIv3___Scaffold_8_503090,Montipora_capitata_HIv3___TS.g15787.t1,-0.8103707164,0.01471477172,0.1161558973,151,-21.87,2 21,89 115,22,68.18%,68.18%,yellow,0.2949058157,0.4699525762,0.2022198411,-0.09699785677,-0.1610113157,-0.2742087761,-0.1312742133,-0.2805906,0.1136389717,0.008782219996,0.2838726343,0.6101149453,0.3953316846,0.1425499712,0.4892716058,0.1331195256,Maternal,22_hpf,8407.15,5.947160002,0.3279970034,0.1639985017,-0.2899828225,-1.096833408,-0.05964543299,-0.05964543299
Montipora_capitata_HIv3___Scaffold_8_503090,Montipora_capitata_HIv3___TS.g15787.t1,-0.8103707164,0.01471477172,0.1161558973,151,-21.87,2 21,89 115,22,68.18%,68.18%,yellow,0.2949058157,0.4699525762,0.2022198411,-0.09699785677,-0.1610113157,-0.2742087761,-0.1312742133,-0.2805906,0.1136389717,0.008782219996,0.2838726343,0.6101149453,0.3953316846,0.1425499712,0.4892716058,0.1331195256,Maternal,28_hpf,6298.52,5.850050395,0.5672679696,0.2836339848,-0.3360975761,-1.146130548,0.8247605839,0.8247605839
Montipora_capitata_HIv3___Scaffold_8_503090,Montipora_capitata_HIv3___TS.g15787.t1,-0.8103707164,0.01471477172,0.1161558973,151,-21.87,2 21,89 115,22,68.18%,68.18%,yellow,0.2949058157,0.4699525762,0.2022198411,-0.09699785677,-0.1610113157,-0.2742087761,-0.1312742133,-0.2805906,0.1136389717,0.008782219996,0.2838726343,0.6101149453,0.3953316846,0.1425499712,0.4892716058,0.1331195256,Maternal,48_hpf,12094.63,5.982620849,0.3020469289,0.1510234644,-0.2093393564,-1.07883191,-0.1555634729,-0.1555634729
Montipora_capitata_HIv3___Scaffold_8_503090,Montipora_capitata_HIv3___TS.g15787.t1,-0.8103707164,0.01471477172,0.1161558973,151,-21.87,2 21,89 115,22,68.18%,68.18%,yellow,0.2949058157,0.4699525762,0.2022198411,-0.09699785677,-0.1610113157,-0.2742087761,-0.1312742133,-0.2805906,0.1136389717,0.008782219996,0.2838726343,0.6101149453,0.3953316846,0.1425499712,0.4892716058,0.1331195256,Maternal,72_hpf,12845.22,5.797676692,0.3046319565,0.1523159783,-0.1929243036,-1.172717761,-0.1460085567,-0.1460085567
Montipora_capitata_HIv3___Scaffold_9_606515,Montipora_capitata_HIv3___TS.g15787.t1,0.8535363492,0.007017152907,0.08695945951,169,-27.92,2 23,159 183,22,72.73%,81.82%,yellow,0.2949058157,0.4699525762,0.2022198411,-0.09699785677,-0.1610113157,-0.2742087761,-0.1312742133,-0.2805906,0.1136389717,0.008782219996,0.2838726343,0.6101149453,0.3953316846,0.1425499712,0.4892716058,0.1331195256,Maternal,1_hpf,183459.52,6.474489599,0.2447706096,0.1223853048,3.538330784,-0.8291375355,-0.3672712375,-0.3672712375
Montipora_capitata_HIv3___Scaffold_9_606515,Montipora_capitata_HIv3___TS.g15787.t1,0.8535363492,0.007017152907,0.08695945951,169,-27.92,2 23,159 183,22,72.73%,81.82%,yellow,0.2949058157,0.4699525762,0.2022198411,-0.09699785677,-0.1610113157,-0.2742087761,-0.1312742133,-0.2805906,0.1136389717,0.008782219996,0.2838726343,0.6101149453,0.3953316846,0.1425499712,0.4892716058,0.1331195256,Maternal,4_hpf,194184.84,6.550536753,0.5307340181,0.2653670091,3.772888525,-0.7905326302,0.6897218575,0.6897218575
Montipora_capitata_HIv3___Scaffold_9_606515,Montipora_capitata_HIv3___TS.g15787.t1,0.8535363492,0.007017152907,0.08695945951,169,-27.92,2 23,159 183,22,72.73%,81.82%,yellow,0.2949058157,0.4699525762,0.2022198411,-0.09699785677,-0.1610113157,-0.2742087761,-0.1312742133,-0.2805906,0.1136389717,0.008782219996,0.2838726343,0.6101149453,0.3953316846,0.1425499712,0.4892716058,0.1331195256,Maternal,9_hpf,181928.88,6.357100565,0.5185785573,0.2592892787,3.504856401,-0.8887294112,0.6447921996,0.6447921996
Montipora_capitata_HIv3___Scaffold_9_606515,Montipora_capitata_HIv3___TS.g15787.t1,0.8535363492,0.007017152907,0.08695945951,169,-27.92,2 23,159 183,22,72.73%,81.82%,yellow,0.2949058157,0.4699525762,0.2022198411,-0.09699785677,-0.1610113157,-0.2742087761,-0.1312742133,-0.2805906,0.1136389717,0.008782219996,0.2838726343,0.6101149453,0.3953316846,0.1425499712,0.4892716058,0.1331195256,Maternal,14_hpf,144305.1,6.030898129,0.1949439772,0.09747198859,2.682041898,-1.054324224,-0.551443075,-0.551443075
